transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status,Revenue,Month
178,288,D***** P*****,102,70000.0,Phone,Electronics,online,Hyderabad,2025-08-07,4,NetBanking,0.35,D*****@outlook.com,******3569,successful,182000.0,2025-08
179,565,C**** M****,105,45000.0,Tv,Electronics,offline,Mumbai,2025-08-08,3,Cash,0.2,C*****@gmail.com,******2911,successful,108000.0,2025-08
180,500,K****** G****,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-12-23,5,Cash,0.1,K*****@yahoo.com,******0083,successful,67500.0,2025-12
181,693,J***** M********,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-11-27,4,Card,0.4,J*****@yahoo.com,******5157,successful,36000.0,2025-11
182,749,L**** L***,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-04-21,4,Cash,0.1,L*****@outlook.com,******4201,successful,234000.0,2025-04
183,348,J**** N***,101,250000.0,Laptop,Electronics,online,Chennai,2025-08-27,5,Cash,0.25,J*****@gmail.com,******6437,successful,937500.0,2025-08
184,380,M****** D******,102,70000.0,Phone,Electronics,online,Hyderabad,2026-02-17,3,Cash,0.3,M*****@gmail.com,******0893,successful,147000.0,2026-02
185,672,A***** P****,106,80000.0,Sofa,Furniture,online,Delhi,2025-04-27,2,NetBanking,0.4,A*****@gmail.com,******4218,successful,96000.0,2025-04
186,545,P*** H*****,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2026-03-07,1,UPI,0.3,P*****@gmail.com,******0103,successful,31499.999999999996,2026-03
187,996,B****** M*****,101,250000.0,Laptop,Electronics,online,Hyderabad,2026-03-18,3,UPI,0.2,B*****@gmail.com,******7956,successful,600000.0,2026-03
188,200,M***** P******,101,250000.0,Laptop,Electronics,offline,Delhi,2025-11-28,2,Cash,0.3,M*****@gmail.com,******5835,successful,350000.0,2025-11
189,585,C******* H****,102,70000.0,Phone,Electronics,offline,Delhi,2025-06-29,4,NetBanking,0.25,C*****@gmail.com,******1942,successful,210000.0,2025-06
190,843,C****** H*****,102,70000.0,Phone,Electronics,online,Bangalore,2025-10-07,3,NetBanking,0.4,C*****@gmail.com,******8861,successful,126000.0,2025-10
191,552,A****** C**,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2025-04-26,2,NetBanking,0.15,A*****@gmail.com,******7392,successful,85000.0,2025-04
192,744,A***** H***,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2026-03-07,2,NetBanking,0.05,A*****@outlook.com,******9482,successful,123500.0,2026-03
193,243,C******** M*****,101,250000.0,Laptop,Electronics,offline,Delhi,2025-07-10,2,Card,0.1,C*****@yahoo.com,******1962,successful,450000.0,2025-07
194,56,J***** L*,103,1300.0,Shirt,Clothing,offline,Bangalore,2025-10-26,5,UPI,0.3,J*****@gmail.com,******6990,successful,4550.0,2025-10
195,511,E*** J******,102,70000.0,Phone,Electronics,online,Hyderabad,2026-12-02,5,Cash,0.1,E*****@gmail.com,******6834,successful,315000.0,2026-12
196,248,A****** H****,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2025-10-31,5,NetBanking,0.25,A*****@yahoo.com,******7330,successful,243750.0,2025-10
197,344,B**** W****,101,250000.0,Laptop,Electronics,online,Chennai,2025-05-29,1,NetBanking,0.2,B*****@gmail.com,******9708,successful,200000.0,2025-05
198,263,J***** A*******,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2026-02-20,2,NetBanking,0.25,J*****@outlook.com,******8142,successful,22500.0,2026-02
199,628,K**** T*****,102,70000.0,Phone,Electronics,offline,Chennai,2025-09-12,3,UPI,0.15,K*****@gmail.com,******5626,successful,178500.0,2025-09
200,76,C**** L****,105,45000.0,Tv,Electronics,offline,Chennai,2025-04-27,1,Cash,0.4,C*****@outlook.com,******9866,successful,27000.0,2025-04
201,951,R****** M*****,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-12-16,3,Card,0.25,R*****@yahoo.com,******6379,successful,2925.0,2025-12
202,362,D**** W****,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-05-05,5,Cash,0.05,D*****@yahoo.com,******9722,successful,71250.0,2025-05
203,929,C****** K**,103,1300.0,Shirt,Clothing,offline,Delhi,2025-07-26,1,Cash,0.35,C*****@gmail.com,******5346,successful,845.0,2025-07
204,988,J*** T*****,107,50000.0,Dining Table,Furniture,online,Delhi,2025-09-27,4,NetBanking,0.2,J*****@gmail.com,******9139,successful,160000.0,2025-09
205,288,D***** P*****,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-08-06,3,NetBanking,0.25,D*****@outlook.com,******3569,successful,18000.0,2025-08
206,258,L**** T*****,106,80000.0,Sofa,Furniture,offline,Chennai,2025-11-24,5,UPI,0.2,L*****@yahoo.com,******7795,successful,320000.0,2025-11
207,710,A**** M****,108,15000.0,Mixer Grinder,Home Appliances,offline,Mumbai,2025-05-01,1,UPI,0.25,A*****@gmail.com,******1176,successful,11250.0,2025-05
208,91,C********** M*****,101,250000.0,Laptop,Electronics,online,Bangalore,2025-07-09,5,Cash,0.4,C*****@outlook.com,******8811,successful,750000.0,2025-07
209,392,J****** W******,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2026-02-23,3,UPI,0.25,J*****@gmail.com,******6777,successful,33750.0,2026-02
210,261,R***** M*****,110,45000.0,Microwave,Home Appliances,online,Bangalore,2026-03-26,1,Cash,0.05,R*****@yahoo.com,******1260,successful,42750.0,2026-03
211,576,A***** W****,102,70000.0,Phone,Electronics,online,Delhi,2025-12-28,4,NetBanking,0.35,A*****@yahoo.com,******3539,successful,182000.0,2025-12
212,247,D**** C*****,101,250000.0,Laptop,Electronics,offline,Bangalore,2025-06-02,3,UPI,0.3,D*****@yahoo.com,******9339,successful,525000.0,2025-06
213,659,J**** L**,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-11-13,3,NetBanking,0.25,J*****@outlook.com,******1592,successful,101250.0,2025-11
214,81,M****** W*****,105,45000.0,Tv,Electronics,offline,Chennai,2025-07-13,5,UPI,0.15,M*****@yahoo.com,******7974,successful,191250.0,2025-07
215,904,A***** S******,101,250000.0,Laptop,Electronics,offline,Bangalore,2026-01-25,4,Card,0.35,A*****@yahoo.com,******2073,successful,650000.0,2026-01
216,796,J****** L****,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2026-03-29,4,Cash,0.15,J*****@outlook.com,******7917,successful,153000.0,2026-03
217,763,D**** H*****,110,45000.0,Microwave,Home Appliances,offline,Delhi,2026-04-08,5,Cash,0.15,D*****@gmail.com,******3189,successful,191250.0,2026-04
218,774,A****** E****,101,250000.0,Laptop,Electronics,offline,Hyderabad,2025-09-17,1,Cash,0.05,A*****@gmail.com,******7042,successful,237500.0,2025-09
219,560,A****** L*******,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-04-07,5,NetBanking,0.3,A*****@gmail.com,******7287,successful,244999.99999999997,2025-04
220,107,C*** T****,105,45000.0,Tv,Electronics,online,Chennai,2026-04-07,1,UPI,0.05,C*****@outlook.com,******7413,successful,42750.0,2026-04
221,298,R*** M*****,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2026-02-15,3,UPI,0.05,R*****@gmail.com,******7586,successful,185250.0,2026-02
222,953,A*** T*****,103,1300.0,Shirt,Clothing,online,Bangalore,2025-07-20,2,UPI,0.25,A*****@gmail.com,******0391,successful,1950.0,2025-07
223,189,M****** R********,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2026-01-25,5,Cash,0.15,M*****@outlook.com,******9897,successful,63750.0,2026-01
224,682,C****** M*******,106,80000.0,Sofa,Furniture,online,Delhi,2025-07-03,5,Card,0.35,C*****@gmail.com,******8526,successful,260000.0,2025-07
225,987,D***** H*****,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-09-22,5,NetBanking,0.3,D*****@outlook.com,******1659,successful,157500.0,2025-09
226,699,K****** H******,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-05-05,5,Cash,0.4,K*****@yahoo.com,******3116,successful,195000.0,2025-05
227,154,M****** S****,104,8000.0,Shoes,Clothing,online,Chennai,2026-03-17,2,Card,0.05,M*****@yahoo.com,******4650,successful,15200.0,2026-03
228,911,K**** L*,102,70000.0,Phone,Electronics,online,Delhi,2025-10-26,2,UPI,0.2,K*****@outlook.com,******5769,successful,112000.0,2025-10
229,207,T**** L****,105,45000.0,Tv,Electronics,offline,Bangalore,2025-09-18,5,Card,0.15,T*****@gmail.com,******0519,successful,191250.0,2025-09
230,417,K******* L****,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-06-27,1,Cash,0.25,K*****@gmail.com,******9732,successful,33750.0,2025-06
231,431,T***** K**,103,1300.0,Shirt,Clothing,online,Bangalore,2025-07-12,4,Cash,0.25,T*****@yahoo.com,******5130,successful,3900.0,2025-07
232,54,J****** H********,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2025-07-08,5,NetBanking,0.25,J*****@outlook.com,******1854,successful,168750.0,2025-07
233,107,C*** T****,108,15000.0,Mixer Grinder,Home Appliances,offline,Chennai,2026-01-24,4,UPI,0.35,C*****@outlook.com,******7413,successful,39000.0,2026-01
234,320,S****** T****,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2025-09-30,4,Cash,0.35,S*****@yahoo.com,******6167,successful,130000.0,2025-09
235,597,P*** F*****,106,80000.0,Sofa,Furniture,offline,Bangalore,2025-08-03,1,Cash,0.1,P*****@gmail.com,******0674,successful,72000.0,2025-08
236,197,G****** M****,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2026-02-17,3,Card,0.15,G*****@gmail.com,******4137,successful,165750.0,2026-02
237,97,J***** N****,105,45000.0,Tv,Electronics,offline,Bangalore,2026-01-22,5,Cash,0.05,J*****@outlook.com,******3593,successful,213750.0,2026-01
238,747,L**** E******,106,80000.0,Sofa,Furniture,offline,Bangalore,2026-04-14,2,NetBanking,0.2,L*****@yahoo.com,******5369,successful,128000.0,2026-04
239,363,L****** T*****,103,1300.0,Shirt,Clothing,offline,Delhi,2025-05-28,4,NetBanking,0.15,L*****@gmail.com,******0472,successful,4420.0,2025-05
240,14,J***** J****,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2025-09-15,1,Cash,0.25,J*****@gmail.com,******5282,successful,11250.0,2025-09
241,305,Z****** C******,107,50000.0,Dining Table,Furniture,online,Delhi,2025-07-08,4,Card,0.3,Z*****@outlook.com,******3696,successful,140000.0,2025-07
242,307,E***** B******,106,80000.0,Sofa,Furniture,online,Chennai,2025-12-13,1,Card,0.2,E*****@gmail.com,******7428,successful,64000.0,2025-12
243,827,J******* S*******,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2026-04-15,5,NetBanking,0.25,J*****@yahoo.com,******6234,successful,56250.0,2026-04
244,556,R**** G*******,105,45000.0,Tv,Electronics,offline,Mumbai,2026-02-13,2,Cash,0.35,R*****@yahoo.com,******5988,successful,58500.0,2026-02
245,610,M****** J****,106,80000.0,Sofa,Furniture,online,Chennai,2025-07-16,4,Cash,0.2,M*****@gmail.com,******9133,successful,256000.0,2025-07
246,114,M*** B****,104,8000.0,Shoes,Clothing,online,Mumbai,2025-09-21,5,Cash,0.25,M*****@outlook.com,******1774,successful,30000.0,2025-09
247,876,D**** W*******,103,1300.0,Shirt,Clothing,online,Chennai,2026-01-17,3,Cash,0.25,D*****@gmail.com,******3557,successful,2925.0,2026-01
248,724,K******* W******,101,250000.0,Laptop,Electronics,offline,Chennai,2026-03-21,1,Cash,0.4,K*****@gmail.com,******1493,successful,150000.0,2026-03
249,585,C******* H****,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2026-02-26,5,NetBanking,0.2,C*****@gmail.com,******1942,successful,60000.0,2026-02
250,407,E**** M******,110,45000.0,Microwave,Home Appliances,online,Mumbai,2025-06-26,1,UPI,0.1,E*****@gmail.com,******1379,successful,40500.0,2025-06
251,588,C**** E******,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-06-18,4,NetBanking,0.05,C*****@gmail.com,******1845,successful,171000.0,2025-06
252,780,E******** M*****,101,250000.0,Laptop,Electronics,online,Delhi,2025-10-27,5,Card,0.15,E*****@yahoo.com,******9798,successful,1062500.0,2025-10
253,45,T**** B****,105,45000.0,Tv,Electronics,offline,Delhi,2025-08-27,3,Cash,0.2,T*****@gmail.com,******5843,successful,108000.0,2025-08
254,297,S**** H***,106,80000.0,Sofa,Furniture,online,Delhi,2025-07-24,5,UPI,0.2,S*****@outlook.com,******2263,successful,320000.0,2025-07
255,705,A** B*****,105,45000.0,Tv,Electronics,online,Hyderabad,2025-05-31,4,UPI,0.4,A*****@yahoo.com,******1218,successful,108000.0,2025-05
256,900,G*** P*******,106,80000.0,Sofa,Furniture,online,Bangalore,2025-12-11,2,Cash,0.05,G*****@yahoo.com,******4646,successful,152000.0,2025-12
257,596,D****** J******,106,80000.0,Sofa,Furniture,online,Chennai,2025-08-23,3,Cash,0.2,D*****@gmail.com,******1050,successful,192000.0,2025-08
258,41,B****** R*******,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2026-01-16,3,UPI,0.1,B*****@outlook.com,******3106,successful,175500.0,2026-01
259,41,B****** R*******,106,80000.0,Sofa,Furniture,online,Delhi,2025-05-24,1,UPI,0.1,B*****@outlook.com,******3106,successful,72000.0,2025-05
260,67,J**** H*****,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2025-08-20,4,NetBanking,0.3,J*****@gmail.com,******5928,successful,182000.0,2025-08
261,425,L****** B*******,102,70000.0,Phone,Electronics,online,Hyderabad,2026-02-28,3,Card,0.25,L*****@outlook.com,******1779,successful,157500.0,2026-02
262,102,J******* R********,110,45000.0,Microwave,Home Appliances,online,Mumbai,2025-12-01,2,NetBanking,0.25,J*****@yahoo.com,******4588,successful,67500.0,2025-12
263,778,A***** P***,104,8000.0,Shoes,Clothing,offline,Mumbai,2025-12-19,2,Cash,0.25,A*****@outlook.com,******1196,successful,12000.0,2025-12
264,738,B**** S****,104,8000.0,Shoes,Clothing,online,Chennai,2025-08-04,2,NetBanking,0.35,B*****@gmail.com,******2144,successful,10400.0,2025-08
265,217,E*** C****,106,80000.0,Sofa,Furniture,online,Bangalore,2025-07-29,5,NetBanking,0.4,E*****@gmail.com,******4796,successful,240000.0,2025-07
266,688,P**** C*****,106,80000.0,Sofa,Furniture,offline,Mumbai,2025-06-16,1,Cash,0.2,P*****@outlook.com,******2648,successful,64000.0,2025-06
267,255,M****** T***,102,70000.0,Phone,Electronics,online,Bangalore,2025-12-19,3,Cash,0.25,M*****@yahoo.com,******6379,successful,157500.0,2025-12
268,869,K****** H*****,104,8000.0,Shoes,Clothing,online,Mumbai,2025-10-04,3,Cash,0.05,K*****@yahoo.com,******3079,successful,22800.0,2025-10
269,571,F******** S********,105,45000.0,Tv,Electronics,offline,Chennai,2025-07-04,5,UPI,0.2,F*****@outlook.com,******4716,successful,180000.0,2025-07
270,150,D***** B******,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2026-05-04,4,Card,0.05,D*****@gmail.com,******9420,successful,247000.0,2026-05
271,573,E*** D*****,107,50000.0,Dining Table,Furniture,online,Chennai,2025-06-28,3,Cash,0.4,E*****@gmail.com,******2715,successful,90000.0,2025-06
272,250,S***** B****,107,50000.0,Dining Table,Furniture,online,Mumbai,2025-05-26,3,UPI,0.25,S*****@gmail.com,******5024,successful,112500.0,2025-05
273,297,S**** H***,106,80000.0,Sofa,Furniture,online,Delhi,2026-01-26,4,NetBanking,0.2,S*****@outlook.com,******2263,successful,256000.0,2026-01
274,835,J*** W******,101,250000.0,Laptop,Electronics,online,Delhi,2025-08-22,5,UPI,0.25,J*****@outlook.com,******2580,successful,937500.0,2025-08
275,433,G*** G*****,103,1300.0,Shirt,Clothing,offline,Bangalore,2025-06-26,1,Cash,0.1,G*****@gmail.com,******9955,successful,1170.0,2025-06
276,653,J*** K**,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-07-14,4,Card,0.05,J*****@gmail.com,******3333,successful,4940.0,2025-07
277,667,K***** M******,102,70000.0,Phone,Electronics,online,Bangalore,2025-12-05,1,NetBanking,0.25,K*****@outlook.com,******9912,successful,52500.0,2025-12
278,416,K****** F*****,106,80000.0,Sofa,Furniture,online,Bangalore,2025-08-29,5,Cash,0.35,K*****@yahoo.com,******2950,successful,260000.0,2025-08
279,120,M****** H*****,106,80000.0,Sofa,Furniture,online,Delhi,2025-11-21,4,UPI,0.1,M*****@gmail.com,******5729,successful,288000.0,2025-11
280,929,C****** K**,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2025-06-18,5,Cash,0.4,C*****@gmail.com,******5346,successful,45000.0,2025-06
281,967,B******* B***,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2025-11-22,2,UPI,0.25,B*****@yahoo.com,******4454,successful,97500.0,2025-11
282,341,C*** A*******,106,80000.0,Sofa,Furniture,online,Mumbai,2025-08-12,1,NetBanking,0.05,C*****@outlook.com,******9155,successful,76000.0,2025-08
283,477,W***** M***,105,45000.0,Tv,Electronics,online,Hyderabad,2025-10-23,3,UPI,0.3,W*****@outlook.com,******0729,successful,94500.0,2025-10
284,769,A**** S*****,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-07-11,5,NetBanking,0.25,A*****@gmail.com,******4141,successful,168750.0,2025-07
285,398,M****** S******,103,1300.0,Shirt,Clothing,offline,Bangalore,2025-04-19,1,Card,0.15,M*****@outlook.com,******4961,successful,1105.0,2025-04
286,736,L*** L**,106,80000.0,Sofa,Furniture,offline,Delhi,2026-01-02,4,Cash,0.1,L*****@gmail.com,******6221,successful,288000.0,2026-01
287,630,C****** T*******,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2025-06-06,5,UPI,0.25,C*****@gmail.com,******3982,successful,187500.0,2025-06
288,252,S****** D*****,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2026-08-01,3,Cash,0.35,S*****@gmail.com,******7631,successful,97500.0,2026-08
289,694,L*** B******,106,80000.0,Sofa,Furniture,offline,Hyderabad,2025-11-05,4,Card,0.35,L*****@gmail.com,******4973,successful,208000.0,2025-11
290,165,R****** H***,103,1300.0,Shirt,Clothing,offline,Hyderabad,2026-04-04,1,Card,0.4,R*****@outlook.com,******1179,successful,780.0,2026-04
291,961,D**** H***,106,80000.0,Sofa,Furniture,online,Hyderabad,2026-02-12,1,Card,0.25,D*****@gmail.com,******8075,successful,60000.0,2026-02
292,879,A***** J*******,106,80000.0,Sofa,Furniture,online,Mumbai,2026-03-23,5,UPI,0.3,A*****@yahoo.com,******8466,successful,280000.0,2026-03
293,291,J**** F******,101,250000.0,Laptop,Electronics,offline,Mumbai,2025-05-10,1,UPI,0.35,J*****@gmail.com,******1801,successful,162500.0,2025-05
294,159,P****** L****,106,80000.0,Sofa,Furniture,offline,Delhi,2025-05-11,5,UPI,0.2,P*****@gmail.com,******3339,successful,320000.0,2025-05
295,296,K******** F******,107,50000.0,Dining Table,Furniture,offline,Bangalore,2026-02-05,4,UPI,0.4,K*****@yahoo.com,******6097,successful,120000.0,2026-02
296,636,C********** C****,106,80000.0,Sofa,Furniture,offline,Mumbai,2025-12-09,3,Card,0.35,C*****@gmail.com,******2866,successful,156000.0,2025-12
297,843,C****** H*****,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2025-09-27,5,Card,0.4,C*****@gmail.com,******8861,successful,195000.0,2025-09
298,435,W**** R*******,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2025-06-15,3,NetBanking,0.4,W*****@gmail.com,******4454,successful,117000.0,2025-06
299,346,E*** F***,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2025-01-10,4,UPI,0.3,E*****@yahoo.com,******5711,successful,125999.99999999999,2025-01
300,820,M*** G******,102,70000.0,Phone,Electronics,online,Delhi,2026-02-07,1,Card,0.15,M*****@yahoo.com,******9201,successful,59500.0,2026-02
301,204,K**** O******,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2025-06-23,5,Card,0.2,K*****@gmail.com,******8034,successful,60000.0,2025-06
302,978,N***** G*****,103,1300.0,Shirt,Clothing,online,Delhi,2025-08-23,4,UPI,0.05,N*****@gmail.com,******9250,successful,4940.0,2025-08
303,891,N****** H******,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-12-07,5,Card,0.2,N*****@yahoo.com,******4743,successful,280000.0,2025-12
304,21,A***** F***,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2026-01-12,4,Cash,0.1,A*****@yahoo.com,******1011,successful,234000.0,2026-01
305,313,M*** L***,104,8000.0,Shoes,Clothing,offline,Delhi,2025-10-31,3,Cash,0.4,M*****@outlook.com,******2640,successful,14400.0,2025-10
306,597,P*** F*****,101,250000.0,Laptop,Electronics,offline,Bangalore,2026-01-27,3,NetBanking,0.05,P*****@gmail.com,******0674,successful,712500.0,2026-01
307,264,K**** J******,103,1300.0,Shirt,Clothing,offline,Bangalore,2025-07-22,5,UPI,0.2,K*****@gmail.com,******6731,successful,5200.0,2025-07
